order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
410,5401,2023-02-25,475,6,432.92,2597.52,Pending,
411,3561,2024-12-12,222,10,149.34,1493.40,Completed,2024-12-17
412,1038,2024-04-14,497,7,735.43,5148.01,Pending,
413,6890,2023-12-30,333,6,671.52,4029.12,Completed,2023-12-31
414,9781,2024-08-22,195,7,415.87,2911.09,Completed,2024-08-22
415,3012,2024-01-23,71,4,945.59,3782.36,Completed,2024-01-27
416,9374,2023-12-22,364,10,712.44,7124.40,Completed,2023-12-26
417,3842,2023-10-03,231,1,886.55,886.55,Completed,2023-10-07
418,2541,2023-04-17,152,10,965.83,9658.30,Pending,
419,2545,2023-05-03,221,4,749.08,2996.32,Completed,2023-05-10
420,4450,2023-06-01,363,5,997.28,4986.40,Completed,2023-06-02
421,3047,2023-05-15,349,5,89.26,446.30,Cancelled,
422,1765,2024-05-06,415,10,530.21,5302.10,Completed,2024-05-07
423,9443,2023-09-21,15,4,171.76,687.04,Completed,2023-09-22
424,7434,2023-02-02,168,2,35.60,71.20,Completed,2023-02-07
425,8855,2023-12-01,122,9,61.55,553.95,Completed,2023-12-04
426,3853,2023-04-14,87,8,198.17,1585.36,Completed,2023-04-19
427,3396,2023-03-31,377,6,102.48,614.88,Cancelled,
428,5208,2023-07-26,333,7,671.52,4700.64,Cancelled,
429,4830,2024-12-14,116,2,800.15,1600.30,Completed,2024-12-15
430,9920,2024-01-25,345,2,442.57,885.14,Completed,2024-01-28
431,5706,2024-10-05,134,8,710.23,5681.84,Completed,2024-10-10
432,4268,2023-09-06,444,4,689.20,2756.80,Cancelled,
433,8289,2023-11-28,484,3,196.27,588.81,Completed,2023-12-05
434,6721,2023-05-25,279,10,410.97,4109.70,Completed,2023-05-27
435,535,2023-05-17,204,9,88.17,793.53,Completed,2023-05-21
436,5587,2024-12-05,396,9,730.22,6571.98,Completed,2024-12-09
437,5679,2024-11-21,236,2,219.97,439.94,Completed,2024-11-22
438,9244,2023-03-29,340,9,72.46,652.14,Completed,2023-03-31
439,6049,2024-09-03,483,5,383.39,1916.95,Completed,2024-09-04
440,4956,2024-03-04,165,4,921.97,3687.88,Completed,2024-03-07
441,3556,2024-03-20,472,9,774.80,6973.20,Completed,2024-03-23
442,6788,2024-01-31,239,5,790.75,3953.75,Completed,2024-02-01
443,7035,2023-11-23,423,1,749.86,749.86,Completed,2023-11-26
444,7417,2024-05-10,350,1,720.48,720.48,Pending,
445,3882,2023-03-22,196,8,783.70,6269.60,Completed,2023-03-26
446,7928,2024-09-12,3,7,41.45,290.15,Pending,
447,6142,2023-03-21,494,4,204.22,816.88,Completed,2023-03-28
448,8662,2023-11-06,418,10,773.45,7734.50,Pending,
449,6355,2023-05-24,319,8,714.28,5714.24,Cancelled,
450,6983,2023-02-23,229,3,311.31,933.93,Completed,2023-03-01
451,2781,2023-03-08,314,4,246.77,987.08,Completed,2023-03-09
452,6178,2024-07-19,456,8,401.98,3215.84,Cancelled,
453,7410,2024-01-30,161,9,239.15,2152.35,Completed,2024-02-06
454,4236,2024-09-14,8,2,607.68,1215.36,Pending,
455,5958,2023-05-04,177,4,195.70,782.80,Completed,2023-05-09
456,5345,2023-09-24,410,1,587.68,587.68,Completed,2023-09-25
457,7119,2024-12-23,58,5,212.21,1061.05,Completed,2024-12-27
458,801,2024-04-22,117,10,980.90,9809.00,Completed,2024-04-28
459,7812,2023-12-20,173,5,336.50,1682.50,Completed,2023-12-20
460,9534,2023-09-22,151,2,578.31,1156.62,Completed,2023-09-22
461,5778,2024-02-23,201,4,697.05,2788.20,Completed,2024-02-23
462,3573,2024-10-23,261,6,578.35,3470.10,Completed,2024-10-25
463,3111,2023-06-02,60,4,19.21,76.84,Completed,2023-06-08
464,7966,2023-11-13,263,4,764.78,3059.12,Completed,2023-11-18
465,8779,2024-09-24,359,6,35.64,213.84,Completed,2024-10-01
466,7638,2024-06-08,210,4,115.58,462.32,Completed,2024-06-14
467,9431,2023-12-09,76,3,865.95,2597.85,Pending,
468,4420,2024-12-09,117,8,980.90,7847.20,Completed,2024-12-15
469,6640,2024-05-24,91,9,670.21,6031.89,Completed,2024-05-31
470,1899,2024-01-15,495,7,658.05,4606.35,Pending,
471,5612,2023-12-22,306,6,429.16,2574.96,Cancelled,
472,9921,2023-02-18,138,6,852.43,5114.58,Completed,2023-02-23
473,8234,2024-09-13,399,3,683.58,2050.74,Completed,2024-09-19
474,3858,2024-09-13,401,1,207.06,207.06,Completed,2024-09-20
475,2466,2023-11-30,267,6,318.51,1911.06,Completed,2023-12-04
476,1990,2023-07-29,229,10,311.31,3113.10,Pending,
477,4903,2023-03-29,468,4,76.61,306.44,Completed,2023-03-30
478,4315,2023-12-31,82,2,201.19,402.38,Completed,2023-12-31
479,9500,2024-02-03,206,8,670.16,5361.28,Completed,2024-02-05
480,9016,2024-05-21,489,6,652.22,3913.32,Completed,2024-05-25
481,371,2023-06-12,486,6,962.45,5774.70,Pending,
482,7945,2023-01-21,326,8,761.24,6089.92,Completed,2023-01-25
483,7568,2023-08-26,221,7,749.08,5243.56,Completed,2023-09-02
484,7235,2024-05-15,293,10,511.99,5119.90,Completed,2024-05-15
485,9549,2024-12-21,15,7,171.76,1202.32,Completed,2024-12-22
486,4636,2023-06-23,12,8,867.81,6942.48,Pending,
487,3744,2023-04-16,144,7,535.60,3749.20,Completed,2023-04-16
488,4456,2024-05-26,61,2,221.01,442.02,Completed,2024-05-28
489,9234,2023-02-23,78,3,804.20,2412.60,Completed,2023-02-28
490,1443,2024-09-25,388,4,274.79,1099.16,Completed,2024-09-27
491,9587,2023-02-15,353,6,641.13,3846.78,Completed,2023-02-16
492,4979,2024-11-21,226,5,476.75,2383.75,Pending,
493,7304,2024-08-08,91,10,670.21,6702.10,Completed,2024-08-13
494,6065,2023-09-04,165,3,921.97,2765.91,Completed,2023-09-07
495,458,2024-05-21,130,10,774.75,7747.50,Completed,2024-05-25
496,5134,2023-10-17,193,9,134.97,1214.73,Completed,2023-10-23
497,3800,2023-09-09,101,4,780.63,3122.52,Pending,
498,9144,2024-02-29,279,5,410.97,2054.85,Completed,2024-02-29
499,3395,2024-07-28,366,5,513.66,2568.30,Completed,2024-07-28
500,9162,2023-04-02,71,5,945.59,4727.95,Completed,2023-04-03
501,6918,2024-02-20,407,1,118.50,118.50,Completed,2024-02-24
502,4309,2023-02-12,412,10,446.62,4466.20,Completed,2023-02-15
503,4763,2024-05-11,475,2,432.92,865.84,Completed,2024-05-14
504,3341,2024-12-26,146,4,322.38,1289.52,Completed,2025-01-02
505,1820,2023-04-13,281,3,846.03,2538.09,Completed,2023-04-15
506,1508,2024-11-17,411,7,249.76,1748.32,Completed,2024-11-23
507,3086,2023-08-14,292,3,833.37,2500.11,Completed,2023-08-20
508,7559,2023-04-27,326,9,761.24,6851.16,Completed,2023-04-27
509,8914,2023-06-07,411,1,249.76,249.76,Cancelled,
510,3860,2024-07-24,471,9,993.54,8941.86,Completed,2024-07-30
511,9457,2023-01-07,349,8,89.26,714.08,Pending,
512,2301,2024-04-05,409,6,785.06,4710.36,Completed,2024-04-10
513,3929,2024-03-09,401,6,207.06,1242.36,Completed,2024-03-10
514,1139,2023-12-24,311,4,189.03,756.12,Completed,2023-12-31
515,3029,2023-09-12,268,7,164.01,1148.07,Completed,2023-09-18
516,2664,2024-11-10,157,1,990.12,990.12,Completed,2024-11-14
517,2358,2023-03-14,30,4,764.88,3059.52,Completed,2023-03-19
518,1234,2023-01-11,134,6,710.23,4261.38,Completed,2023-01-11
519,3134,2024-05-05,319,6,714.28,4285.68,Completed,2024-05-11
520,3958,2023-08-30,315,6,374.15,2244.90,Completed,2023-08-31
521,403,2023-08-20,197,8,853.24,6825.92,Completed,2023-08-22
522,7286,2023-08-10,197,6,853.24,5119.44,Cancelled,
523,4842,2023-07-02,277,1,441.85,441.85,Completed,2023-07-08
524,6410,2024-08-11,267,10,318.51,3185.10,Pending,
525,3858,2024-01-06,493,9,935.40,8418.60,Completed,2024-01-11
526,2989,2023-01-02,14,2,651.55,1303.10,Completed,2023-01-03
527,5967,2023-11-07,348,5,606.42,3032.10,Pending,
528,9021,2024-05-18,435,5,852.54,4262.70,Completed,2024-05-18
529,7317,2024-01-11,139,1,346.93,346.93,Completed,2024-01-18
530,229,2024-11-25,499,4,840.67,3362.68,Completed,2024-11-26
531,7407,2024-09-22,234,6,373.65,2241.90,Completed,2024-09-24
532,5643,2024-10-04,399,5,683.58,3417.90,Completed,2024-10-07
533,9408,2023-08-02,39,1,710.75,710.75,Completed,2023-08-06
534,1734,2023-08-24,371,1,645.91,645.91,Completed,2023-08-26
535,8327,2023-02-26,391,2,503.27,1006.54,Cancelled,
536,9789,2024-09-01,233,3,450.24,1350.72,Completed,2024-09-08
537,5354,2023-06-09,183,2,513.77,1027.54,Completed,2023-06-16
538,915,2024-05-20,330,1,838.31,838.31,Pending,
539,6986,2023-08-01,395,4,18.09,72.36,Pending,
540,2961,2023-04-16,82,6,201.19,1207.14,Completed,2023-04-22
541,7159,2024-09-29,428,9,935.67,8421.03,Completed,2024-09-30
542,2691,2024-03-03,251,5,123.26,616.30,Completed,2024-03-06
543,3508,2024-08-13,156,6,386.56,2319.36,Pending,
544,5696,2024-10-16,288,3,646.55,1939.65,Completed,2024-10-21
545,6519,2024-02-12,480,6,968.10,5808.60,Completed,2024-02-14
546,9797,2024-09-04,479,6,152.90,917.40,Completed,2024-09-08
547,4866,2024-05-25,39,5,710.75,3553.75,Completed,2024-05-28
548,7193,2024-04-07,219,4,877.69,3510.76,Pending,
549,2874,2023-10-27,179,7,443.72,3106.04,Pending,
550,5799,2023-11-16,279,7,410.97,2876.79,Cancelled,
551,7160,2024-01-02,214,10,610.98,6109.80,Pending,
552,5297,2024-05-12,347,8,274.04,2192.32,Pending,
553,5269,2024-02-21,61,9,221.01,1989.09,Pending,
554,857,2024-09-05,203,8,417.92,3343.36,Pending,
555,,2023-12-12,212,5,570.26,2851.30,Completed,2023-12-17
556,9600,2023-11-17,329,1,130.62,130.62,Completed,2023-11-22
557,6764,2023-01-03,258,8,968.70,7749.60,Completed,2023-01-05
558,6960,2024-09-17,135,7,776.89,5438.23,Completed,2024-09-22
559,760,2023-02-18,435,9,852.54,7672.86,Pending,
560,4906,2024-02-22,353,7,641.13,4487.91,Pending,
561,6386,2024-12-22,113,9,854.90,7694.10,Pending,
562,3008,2023-02-02,259,6,512.33,3073.98,Pending,
563,1675,2024-04-20,214,3,610.98,1832.94,Completed,2024-04-22
564,453,2023-06-11,328,10,532.48,5324.80,Completed,2023-06-13
565,1801,2024-07-28,95,4,447.73,1790.92,Completed,2024-08-01
566,4350,2023-05-18,359,7,35.64,249.48,Pending,
567,6194,2023-04-09,125,6,478.82,2872.92,Pending,
568,4812,2023-09-27,262,8,831.16,6649.28,Completed,2023-10-04
569,1501,2023-05-15,162,2,241.08,482.16,Completed,2023-05-20
570,4519,2024-09-04,190,9,576.07,5184.63,Completed,2024-09-09
571,3664,2023-12-06,460,4,454.04,1816.16,Completed,2023-12-10
572,9347,2024-11-29,312,10,53.25,532.50,Completed,2024-11-30
573,7099,2023-08-17,303,6,701.49,4208.94,Cancelled,
574,9832,2023-05-27,365,6,852.84,5117.04,Completed,2023-06-03
575,5271,2023-01-08,41,3,490.55,1471.65,Completed,2023-01-08
576,1078,2024-05-23,281,2,846.03,1692.06,Completed,2024-05-30
577,4087,2023-05-06,393,2,967.01,1934.02,Completed,2023-05-12
578,3913,2023-01-27,108,7,242.14,1694.98,Completed,2023-01-28
579,882,2023-10-16,162,1,241.08,241.08,Completed,2023-10-21
580,9916,2024-10-12,385,7,211.97,1483.79,Pending,
581,7411,2023-03-05,461,5,685.89,3429.45,Completed,2023-03-10
582,8041,2023-08-01,188,9,452.07,4068.63,Completed,2023-08-05
583,5860,2023-06-22,308,5,999.97,4999.85,Completed,2023-06-26
584,2670,2023-10-29,9,9,973.37,8760.33,Pending,
585,8417,2024-10-04,96,9,662.25,5960.25,Cancelled,
586,6670,2024-08-06,165,5,921.97,4609.85,Completed,2024-08-13
587,8966,2023-11-29,227,3,229.14,687.42,Completed,2023-12-04
588,5093,2023-05-04,62,6,880.47,5282.82,Completed,2023-05-07
589,7504,2024-04-22,190,8,576.07,4608.56,Cancelled,
590,7256,2024-01-24,425,10,673.13,6731.30,Completed,2024-01-24
591,6586,2024-08-24,48,7,999.28,6994.96,Completed,2024-08-27
592,5981,2023-06-25,418,2,773.45,1546.90,Pending,
593,4302,2023-07-29,404,9,325.33,2927.97,Completed,2023-08-03
594,5899,2024-07-05,302,6,586.90,3521.40,Cancelled,
595,7937,2024-12-10,238,1,215.08,215.08,Completed,2024-12-12
596,2236,2024-11-03,213,10,747.71,7477.10,Completed,2024-11-08
597,6368,2024-09-04,289,5,322.97,1614.85,Completed,2024-09-04
598,8581,2024-05-24,331,3,579.29,1737.87,Completed,2024-05-24
599,177,2023-12-29,87,4,198.17,792.68,Pending,
600,2253,2023-09-23,14,10,651.55,6515.50,Completed,2023-09-29
601,9561,2024-04-25,57,6,49.33,295.98,Completed,2024-04-29
602,9846,2024-07-29,134,4,710.23,2840.92,Completed,2024-08-04
603,3284,2024-01-03,105,8,451.44,3611.52,Completed,2024-01-07
604,9704,2023-09-06,355,2,76.55,153.10,Pending,
605,7759,2024-05-24,456,9,401.98,3617.82,Pending,
606,1852,2023-04-01,288,9,646.55,5818.95,Completed,2023-04-02
607,1966,2023-08-28,370,4,771.46,3085.84,Pending,
608,9996,2023-08-02,167,3,602.05,1806.15,Completed,2023-08-06
609,3853,2023-03-25,86,5,442.02,2210.10,Completed,2023-04-01
610,205,2023-04-11,343,8,755.75,6046.00,Completed,2023-04-18
611,9859,2023-09-09,214,4,610.98,2443.92,Pending,
612,7952,2024-10-23,389,10,945.92,9459.20,Completed,2024-10-24
613,3146,2023-06-26,346,3,345.64,1036.92,Pending,
614,8315,2023-07-05,481,3,262.44,787.32,Pending,
615,5002,2023-10-28,145,9,459.20,4132.80,Completed,2023-10-31
616,5212,2024-05-17,58,10,212.21,2122.10,Completed,2024-05-18
617,6806,2024-08-23,451,5,903.85,4519.25,Completed,2024-08-24
618,564,2023-05-25,411,5,249.76,1248.80,Completed,2023-05-30
619,9687,2024-12-21,9,1,973.37,973.37,Pending,
620,3054,2023-06-18,262,5,831.16,4155.80,Completed,2023-06-19
621,8169,2024-07-06,23,2,168.37,336.74,Pending,
622,3657,2023-09-02,437,2,23.93,47.86,Completed,2023-09-06
623,3435,2023-08-18,132,1,78.26,78.26,Cancelled,
624,972,2024-11-14,430,6,908.85,5453.10,Completed,2024-11-16
625,5442,2024-05-24,363,2,997.28,1994.56,Completed,2024-05-27
626,5693,2023-08-27,267,2,318.51,637.02,Completed,2023-08-29
627,2659,2024-10-05,25,2,862.16,1724.32,Pending,
628,2556,2024-09-23,314,8,246.77,1974.16,Completed,2024-09-28
629,4715,2023-03-25,207,3,680.82,2042.46,Completed,2023-04-01
630,143,2024-03-03,325,1,146.21,146.21,Completed,2024-03-05
631,1733,2023-10-02,422,3,955.75,2867.25,Completed,2023-10-08
632,7090,2024-11-14,146,6,322.38,1934.28,Pending,
633,6372,2023-05-11,79,10,789.49,7894.90,Completed,2023-05-14
634,5451,2023-04-18,23,2,168.37,336.74,Completed,2023-04-22
635,9925,2024-12-06,194,9,875.44,7878.96,Cancelled,
636,9503,2024-08-27,168,1,35.60,35.60,Completed,2024-08-28
637,8629,2024-08-22,147,9,741.21,6670.89,Cancelled,
638,4204,2024-11-15,183,5,513.77,2568.85,Cancelled,
639,9568,2024-03-25,143,10,694.86,6948.60,Completed,2024-03-29
640,7639,2024-11-05,432,3,997.19,2991.57,Pending,
641,903,2023-09-14,148,8,303.27,2426.16,Pending,
642,5024,2024-04-03,65,2,890.81,1781.62,Pending,
643,6749,2023-09-21,119,10,189.90,1899.00,Completed,2023-09-25
644,6296,2023-10-18,167,2,602.05,1204.10,Completed,2023-10-22
645,6892,2024-05-11,356,6,949.96,5699.76,Completed,2024-05-12
646,4791,2023-06-13,379,6,50.77,304.62,Completed,2023-06-19
647,4883,2023-01-18,195,6,415.87,2495.22,Pending,
648,3758,2023-09-14,459,1,414.77,414.77,Completed,2023-09-15
649,7794,2023-10-28,476,9,674.62,6071.58,Completed,2023-10-31
650,9765,2024-03-23,51,4,927.24,3708.96,Pending,
651,8180,2024-06-23,175,5,259.86,1299.30,Completed,2024-06-26
652,7991,2023-05-16,249,8,636.74,5093.92,Pending,
653,7231,2024-01-06,378,2,628.22,1256.44,Completed,2024-01-08
654,2675,2023-06-18,132,2,78.26,156.52,Cancelled,
655,25,2024-06-23,367,4,244.36,977.44,Completed,2024-06-27
656,1605,2024-05-01,96,5,662.25,3311.25,Completed,2024-05-04
657,7460,2023-02-14,468,3,76.61,229.83,Completed,2023-02-15
658,9818,2023-08-10,248,6,328.88,1973.28,Pending,
659,808,2024-03-15,483,1,383.39,383.39,Completed,2024-03-18
660,9761,2024-07-24,470,10,241.99,2419.90,Completed,2024-07-31
661,7472,2024-01-17,108,4,242.14,968.56,Completed,2024-01-17
662,8700,2023-07-13,175,9,259.86,2338.74,Cancelled,
663,7538,2024-11-29,188,6,452.07,2712.42,Cancelled,
664,2937,2023-08-20,497,7,735.43,5148.01,Completed,2023-08-21
665,8642,2024-01-14,310,5,877.62,4388.10,Pending,
666,999,2023-12-21,286,9,181.75,1635.75,Pending,
667,9240,2024-06-12,362,10,144.36,1443.60,Cancelled,
668,1530,2023-04-13,271,2,119.77,239.54,Pending,
669,9858,2023-07-05,318,5,61.65,308.25,Completed,2023-07-12
670,9180,2023-05-19,121,5,259.74,1298.70,Pending,
671,34,2023-07-14,211,5,992.76,4963.80,Completed,2023-07-19
672,5561,2023-07-20,97,5,676.06,3380.30,Completed,2023-07-27
673,1619,2024-03-31,394,10,288.53,2885.30,Completed,2024-03-31
674,4431,2024-11-22,26,10,753.36,7533.60,Cancelled,
675,3036,2023-10-11,150,3,700.43,2101.29,Pending,
676,524,2024-09-19,444,1,689.20,689.20,Completed,2024-09-26
677,3686,2023-07-17,58,7,212.21,1485.47,Completed,2023-07-21
678,3726,2024-11-02,2,9,148.13,1333.17,Pending,
679,8159,2023-11-10,392,3,502.39,1507.17,Completed,2023-11-13
680,9386,2024-05-12,378,1,628.22,628.22,Completed,2024-05-14
681,1370,2024-01-10,467,3,425.04,1275.12,Completed,2024-01-16
682,9833,2023-05-31,40,1,861.03,861.03,Completed,2023-06-01
683,9321,2024-04-27,258,3,968.70,2906.10,Pending,
684,4604,2024-01-04,149,10,538.78,5387.80,Completed,2024-01-04
685,7220,2024-08-19,197,10,853.24,8532.40,Completed,2024-08-20
686,5828,2023-08-04,74,9,217.97,1961.73,Completed,2023-08-11
687,8078,2024-01-01,260,10,356.60,3566.00,Completed,2024-01-07
688,5871,2023-04-20,438,1,759.70,759.70,Pending,
689,792,2023-10-10,27,6,440.41,2642.46,Completed,2023-10-10
690,2359,2024-02-04,239,8,790.75,6326.00,Completed,2024-02-06
691,3642,2023-05-21,50,7,903.41,6323.87,Completed,2023-05-28
692,6028,2023-02-04,48,1,999.28,999.28,Completed,2023-02-10
693,6734,2023-12-24,385,9,211.97,1907.73,Completed,2023-12-28
694,3919,2024-10-20,300,8,103.55,828.40,Completed,2024-10-24
695,7390,2024-12-10,498,2,493.42,986.84,Completed,2024-12-15
696,8240,2023-08-21,39,7,710.75,4975.25,Pending,
697,2890,2024-08-29,55,3,89.30,267.90,Pending,
698,8782,2024-02-21,82,4,201.19,804.76,Completed,2024-02-28
699,2198,2023-04-06,170,2,654.98,1309.96,Completed,2023-04-06
700,3369,2023-02-23,489,2,652.22,1304.44,Completed,2023-02-25
701,3809,2024-01-07,226,1,476.75,476.75,Completed,2024-01-14
702,4831,2024-11-23,286,3,181.75,545.25,Completed,2024-11-25
703,9434,2023-10-16,82,6,201.19,1207.14,Pending,
704,6445,2024-05-21,173,5,336.50,1682.50,Completed,2024-05-22
705,7087,2023-11-01,309,2,512.60,1025.20,Completed,2023-11-01
706,3381,2023-08-19,198,6,630.52,3783.12,Completed,2023-08-23
707,2598,2024-03-27,427,4,15.12,60.48,Completed,2024-03-31
708,7160,2024-01-29,218,8,333.44,2667.52,Pending,
709,2060,2024-12-15,86,7,442.02,3094.14,Completed,2024-12-16
710,8078,2024-08-25,156,8,386.56,3092.48,Completed,2024-08-30
711,5495,2023-05-27,482,3,848.65,2545.95,Completed,2023-05-29
712,709,2024-03-13,185,10,513.15,5131.50,Completed,2024-03-15
713,6001,2024-04-05,148,10,303.27,3032.70,Completed,2024-04-11
714,4454,2023-03-27,118,8,666.36,5330.88,Completed,2023-04-02
715,656,2023-10-25,356,4,949.96,3799.84,Pending,
716,8382,2023-08-16,319,8,714.28,5714.24,Completed,2023-08-22
717,761,2024-01-25,63,6,706.49,4238.94,Pending,
718,3843,2024-09-09,455,10,563.20,5632.00,Completed,2024-09-10
719,1571,2023-10-14,396,6,730.22,4381.32,Pending,
720,4180,2023-12-22,3,2,41.45,82.90,Completed,2023-12-26
721,3501,2024-09-17,431,8,914.09,7312.72,Cancelled,
722,997,2024-03-01,361,9,292.71,2634.39,Pending,
723,439,2023-09-04,272,9,315.33,2837.97,Completed,2023-09-09
724,5772,2024-03-13,258,4,968.70,3874.80,Completed,2024-03-17
725,9206,2024-09-19,230,6,144.30,865.80,Completed,2024-09-26
726,4259,2023-10-27,69,6,340.21,2041.26,Cancelled,
727,9518,2023-11-07,332,1,618.65,618.65,Completed,2023-11-09
728,7823,2024-06-11,168,7,35.60,249.20,Completed,2024-06-18
729,8651,2024-12-10,168,1,35.60,35.60,Pending,
730,7424,2024-05-07,268,7,164.01,1148.07,Cancelled,
731,5201,2024-06-07,120,1,333.57,333.57,Completed,2024-06-07
732,8902,2024-03-25,440,7,482.67,3378.69,Completed,2024-03-29
733,6114,2024-09-08,56,2,409.73,819.46,Cancelled,
734,2601,2024-02-27,412,5,446.62,2233.10,Completed,2024-02-29
735,7605,2023-08-10,173,3,336.50,1009.50,Completed,2023-08-11
736,333,2023-05-31,450,1,368.16,368.16,Pending,
737,6032,2024-10-18,445,10,642.31,6423.10,Completed,2024-10-23
738,1209,2024-05-12,411,9,249.76,2247.84,Completed,2024-05-12
739,6001,2023-02-12,105,3,451.44,1354.32,Completed,2023-02-15
740,6165,2024-12-01,40,4,861.03,3444.12,Completed,2024-12-02
741,4727,2023-10-08,160,7,414.42,2900.94,Pending,
742,1776,2023-06-11,319,8,714.28,5714.24,Pending,
743,4735,2023-08-05,37,1,456.96,456.96,Completed,2023-08-10
744,8694,2024-02-01,488,1,556.55,556.55,Completed,2024-02-04
745,2519,2024-08-28,364,9,712.44,6411.96,Completed,2024-08-29
746,1498,2023-07-14,234,2,373.65,747.30,Pending,
747,4071,2023-01-29,487,8,698.66,5589.28,Completed,2023-01-30
748,8668,2024-04-14,136,7,832.41,5826.87,Completed,2024-04-21
749,7801,2024-05-02,410,4,587.68,2350.72,Completed,2024-05-03
750,6819,2023-05-27,411,10,249.76,2497.60,Completed,2023-05-29
751,8034,2023-02-18,159,7,90.37,632.59,Completed,2023-02-18
752,6549,2024-10-29,327,10,28.80,288.00,Pending,
753,7712,2023-01-02,150,1,700.43,700.43,Completed,2023-01-09
754,902,2023-08-09,33,9,817.85,7360.65,Completed,2023-08-15
755,6247,2024-07-11,381,2,422.41,844.82,Completed,2024-07-12
756,53,2023-09-07,270,6,420.03,2520.18,Pending,
757,672,2023-03-05,4,8,36.26,290.08,Pending,
758,1643,2023-05-24,4,3,36.26,108.78,Completed,2023-05-25
759,2774,2024-07-27,360,7,126.57,885.99,Pending,
760,686,2023-02-06,164,2,80.69,161.38,Completed,2023-02-07
761,8947,2024-01-23,466,2,196.59,393.18,Completed,2024-01-27
762,9635,2024-01-27,58,1,212.21,212.21,Cancelled,
763,7150,2024-05-03,316,9,780.33,7022.97,Pending,
764,650,2023-10-16,430,2,908.85,1817.70,Completed,2023-10-17
765,1337,2023-08-23,406,7,306.78,2147.46,Pending,
